Student ID,ACT MAJ,Active Programs,Term,Course Name,Section Name ,Current Status,MIDTERM GRADE,Final Grade,Verif Grade,Cmpl Cred,Faculty Last Name,M89 Stu Recent Math Placement ,CMPL CREDS UG,Degree,Degree Desc,Majors,Major,Date**
599094,,,09/SP,MA-204,MA-204-50,N,C+,C+,C+,3,Inserra,MATH.1,146,BA,Bachelor of Arts,HS,History,5/1/2009
,,,,,,,,,,,,,,,,EDM,Education - K-8,
553267,,,04/S3,MA-050,MA-050-E1,N,,A,A,0,Fure,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
553267,,,06/SP,MA-105,MA-105-F5,N,F,B-,B-,3,Swartz,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
553267,,,06/FA,MA-117,MA-117-02,N,F,C-,C-,3,Marshall,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
553267,,,07/SP,MA-118,MA-118-01,N,D,C-,C-,3,Wen,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2008
401261,,,00/FA,MA-050,MA-050-02,N,F,B,B,0,Kuntz,MATH.1,130,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2003
401261,,,01/SP,MA-100,MA-100-50,N,C+,B-,B-,3,Burke,MATH.1,130,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2003
1008728,,,14/FA,MA-050,MA-050-50,N,A-,B+,B+,0,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/15/2019
1008728,,,15/SP,MA-105,MA-105-53,N,NR,C+,C+,3,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/15/2019
1174954,,,17/FA,MA-050,MA-050-01,N,B-,C-,C-,0,Rizzuto,MATH.1,130,BS,Bachelor of Science,BUBR,Business Administration,5/19/2021
1174954,,,18/SP,MA-105,MA-105-01,N,A,A-,A-,3,Anderson,MATH.1,130,BS,Bachelor of Science,BUBR,Business Administration,5/19/2021
1174954,,,19/SE,MA-117,MA-117-E01,N,,A,A,3,Marchetta,MATH.1,130,BS,Bachelor of Science,BUBR,Business Administration,5/19/2021
1174954,,,20/SE,MA-118,MA-118-E01,N,,A,A,3,Marchetta,MATH.1,130,BS,Bachelor of Science,BUBR,Business Administration,5/19/2021
479679,,,02/FA,MA-050,MA-050-03,N,A,A-,A-,0,Killmer,MATH.1,136,BA,Bachelor of Arts,CO,Communication,5/1/2006
,,,,,,,,,,,,,,,,ED,Education,
479679,,,03/SP,MA-100,MA-100-02,N,B+,B,B,3,Szczepanski,MATH.1,136,BA,Bachelor of Arts,CO,Communication,5/1/2006
,,,,,,,,,,,,,,,,ED,Education,
479679,,,04/FA,MA-103,MA-103-04,N,A,A-,A-,3,Marshall,MATH.1,136,BA,Bachelor of Arts,CO,Communication,5/1/2006
,,,,,,,,,,,,,,,,ED,Education,
511963,,,03/FA,MA-050,MA-050-01,N,A,A,A,0,Penge,MATH.1,135,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2007
511963,,,04/SP,MA-100,MA-100-01,N,A-,A-,A-,3,Poracky,MATH.1,135,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2007
474656,,,02/FA,MA-050,MA-050-01,N,F,B+,B+,0,Kuntz,MATH.1,40,,,,,
1179238,,,17/FA,MA-050,MA-050-01,N,B,R,R,0,Rizzuto,MATH.1,18,,,,,
469598,,,02/FA,MA-050,MA-050-01,N,F,F,F,0,Kuntz,MATH.1,1,,,,,
657033,,,07/SE,MA-050,MA-050-EOF01,N,,A-,A-,0,Fure,MATH.1,58,,,,,
657033,,,07/FA,MA-105,MA-105-10,N,C+,D,D,3,Ralli,MATH.1,58,,,,,
646172,,,06/FA,MA-050,MA-050-02,N,A,A-,A-,0,Poracky,MATH.1,13,,,,,
683018,,,07/FA,MA-050,MA-050-02,A,C-,R,R,0,Ralli,MATH.1,3,,,,,
853956,,,11/FA,MA-050,MA-050-02,N,B+,B+,B+,0,Ralli,MATH.1,136,BA,Bachelor of Arts,HP,History/Poli Sci Interdiscip.,5/20/2015
853956,,,12/SP,MA-105,MA-105-04,N,C,C+,C+,3,Ralli,MATH.1,136,BA,Bachelor of Arts,HP,History/Poli Sci Interdiscip.,5/20/2015
853956,,,12/FA,MA-117,MA-117-04,N,D-,F,F,0,Epstein,MATH.1,136,BA,Bachelor of Arts,HP,History/Poli Sci Interdiscip.,5/20/2015
408123,,,01/S3,MA-050,MA-050-E1,N,,A,A,0,Fure,MATH.1,138,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2006
408123,,,01/FA,MA-115,MA-115-01,N,B,B+,B+,3,Kaminski,MATH.1,138,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2006
719700,,,09/SP,MA-050,MA-050-50,N,B,C+,C+,0,Wacha,MATH.1,43,,,,,
651048,,,06/FA,MA-050,MA-050-02,N,A,A,A,0,Poracky,MATH.1,61,,,,,
651048,,,07/SP,MA-100,MA-100-05,N,A-,B+,B+,3,Penge,MATH.1,61,,,,,
497405,,,02/FA,MA-050,MA-050-50,N,C,C,C,0,Dietrich,MATH.1,132,BA,Bachelor of Arts,PY,Psychology,5/1/2007
497405,,,03/SP,MA-115,MA-115-01,N,C+,B-,B-,3,Coyle,MATH.1,132,BA,Bachelor of Arts,PY,Psychology,5/1/2007
497405,,,04/SP,MA-151,MA-151-50,N,B+,C,C,3,Sze,MATH.1,132,BA,Bachelor of Arts,PY,Psychology,5/1/2007
312402,,,99/FA,MA-050,MA-050-02,A,A,A,A,0,Bellisio,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/1/2007
312402,,,01/SP,MA-101,MA-101-01,N,C-,C,C,3,Schwartz,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/1/2007
312402,,,01/S3,MA-117,MA-117-31,N,,A,A,3,Epstein,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/1/2007
312402,,,01/FA,MA-118,MA-118-01,N,A,A,A,3,Wilson,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
,,,,,,,,,,,,,,MBA,Master of Business Administration,BU,Business Administration,5/1/2007
630472,,,06/S3,MA-050,MA-050-E1,N,,C+,C+,0,Fure,MATH.1,130,BA,Bachelor of Arts,EN,English,5/1/2010
630472,,,07/SP,MA-103,MA-103-01,N,B,A,A,3,Penge,MATH.1,130,BA,Bachelor of Arts,EN,English,5/1/2010
1257514,EN,EN.CW.BA,18/FA,MA-050,MA-050-02,N,A,A,A,0,Rizzuto,MATH.1,111,,,,,
1257514,EN,EN.CW.BA,19/SP,MA-100,MA-100-01,N,B,B,B,3,Marshall,MATH.1,111,,,,,
787960,,,12/FA,MA-050,MA-050-01,N,F,F,F,0,Ralli,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/16/2015
787960,,,13/SP,MA-050,MA-050-01,N,C-,C,C,0,Ralli,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/16/2015
787960,,,13/SE,MA-105,MA-105-E01,N,,C,C,3,Liu,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/16/2015
612377,,,07/SP,MA-050,MA-050-50,N,A,B-,B-,0,Bodner,MATH.1,31,,,,,
747944,,,10/SP,MA-050,MA-050-01,N,C+,B-,B-,0,Dietrich,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
747944,,,10/FA,MA-115,MA-115-01,N,A,A,A,3,Swartz,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
747944,,,12/SP,MA-151,MA-151-02,N,D,C,C,3,Bastian,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/22/2013
538859,,,06/FA,MA-050,MA-050-01,N,B-,B+,B+,0,Dietrich,MATH.1,130,BA,Bachelor of Arts,HS,History,8/1/2008
538859,,,07/FA,MA-100,MA-100-02,N,B,B-,B-,3,Swartz,MATH.1,130,BA,Bachelor of Arts,HS,History,8/1/2008
478428,,,06/SP,MA-050,MA-050-50,N,B,C+,C+,0,Allen,MATH.1,154,BS,Bachelor of Science,BUBF,Business Administration,1/1/2011
478428,,,06/FA,MA-101,MA-101-50,N,A,B+,B+,3,Wacha,MATH.1,154,BS,Bachelor of Science,BUBF,Business Administration,1/1/2011
478428,,,07/SP,MA-117,MA-117-51,N,C,C,C,3,Ford,MATH.1,154,BS,Bachelor of Science,BUBF,Business Administration,1/1/2011
478428,,,08/FA,MA-118,MA-118-51,N,C+,A,A,3,Epstein,MATH.1,154,BS,Bachelor of Science,BUBF,Business Administration,1/1/2011
730321,,,08/FA,MA-050,MA-050-02,N,C-,C+,C+,0,Dietrich,MATH.1,128,BA,Bachelor of Arts,MU,Music,1/1/2012
730321,,,09/SP,MA-100,MA-100-01,N,B-,B,B,3,Allen,MATH.1,128,BA,Bachelor of Arts,MU,Music,1/1/2012
1132080,,,17/FA,MA-050,MA-050-02,N,C,C,C+,0,Coffey,MATH.1,131,BA,Bachelor of Arts,PS,Political Science,5/13/2020
1132080,,,16/FA,MA-050,MA-050-50,N,C+,R,R,0,Ramos,MATH.1,131,BA,Bachelor of Arts,PS,Political Science,5/13/2020
1132080,,,18/SP,MA-105,MA-105-05,N,C,C,C,3,Nill,MATH.1,131,BA,Bachelor of Arts,PS,Political Science,5/13/2020
477380,,,01/FA,MA-050,MA-050-Q3,N,C-,C,C,0,Bellisio,MATH.1,10,,,,,
1291793,CJ,CJ.BA,19/SE,MA-050,MA-050-EOF01,N,,A-,A-,0,Fure,MATH.1,75,,,,,
1291793,CJ,CJ.BA,20/SP,MA-101,MA-101-01,N,C,C,P,3,Palsu-Andriescu,MATH.1,75,,,,,
1291793,CJ,CJ.BA,20/FA,MA-109,MA-109-01,N,C-,C+,C+,4,Liu,MATH.1,75,,,,,
1291793,CJ,CJ.BA,20/SP,MA-130,MA-130-01,N,F,D-,P,3,Pang,MATH.1,75,,,,,
657989,,,06/FA,MA-050,MA-050-02,N,A-,B+,B+,0,Poracky,MATH.1,130,BS,Bachelor of Science,BUBF,Business Administration,8/1/2010
657989,,,07/SP,MA-105,MA-105-05,N,D,C-,C-,3,Coyle,MATH.1,130,BS,Bachelor of Science,BUBF,Business Administration,8/1/2010
657989,,,07/FA,MA-117,MA-117-04,N,C,C-,C-,3,Marshall,MATH.1,130,BS,Bachelor of Science,BUBF,Business Administration,8/1/2010
657989,,,08/SP,MA-118,MA-118-05,N,F,C-,C-,3,Poracky,MATH.1,130,BS,Bachelor of Science,BUBF,Business Administration,8/1/2010
396262,,,00/SP,MA-050,MA-050-01,N,C+,C-,C-,0,Bellisio,MATH.1,41,,,,,
1330432,UN,UN.BX,21/FA,MA-050,MA-050-02,N,B-,C+,C+,0,Kaub,MATH.1,9,,,,,
1330432,UN,UN.BX,22/SP,MA-105,MA-105-08,N,,,,0,Kaub,MATH.1,9,,,,,
1000715,,,14/FA,MA-050,MA-050-01,N,B+,A-,A-,0,Dietrich,MATH.1,21,,,,,
1000715,,,15/SP,MA-105,MA-105-51,N,NR,C+,C+,3,Wacha,MATH.1,21,,,,,
578359,,,05/FA,MA-050,MA-050-F4,N,A,A,A,0,Bodner,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2009
578359,,,06/FA,MA-105,MA-105-05,N,B+,A-,A-,3,Ford,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2009
578359,,,07/SP,MA-117,MA-117-03,N,B,B+,B+,3,Marshall,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2009
578359,,,08/SP,MA-118,MA-118-02,N,B+,B-,B-,3,Marshall,MATH.1,136,BS,Bachelor of Science,BUBK,Business Administration,5/1/2009
473950,,,01/FA,MA-050,MA-050-02,N,B,A,A,0,Bodner,MATH.1,30,,,,,
1110372,,,16/FA,MA-109,MA-109-,TR,,,T,3,,MATH.1,131,BA,Bachelor of Arts,CO,Communication,5/13/2020
448515,,,00/FA,MA-050,MA-050-03,N,F,F,F,0,Bellisio,MATH.1,0,,,,,
697690,,,07/FA,MA-050,MA-050-02,N,A-,A-,A-,0,Ralli,MATH.1,135,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2012
697690,,,08/SP,MA-105,MA-105-50,N,C+,B,B,3,Inserra,MATH.1,135,BA,Bachelor of Arts,CJ,Criminal Justice,1/1/2012
1060971,,,15/FA,MA-050,MA-050-02,N,C-,F,F,0,Bodner,MATH.1,0,,,,,
1006423,,,15/SE,MA-050,MA-050-EOF01,N,,A,A,0,Fure,MATH.1,128,BA,Bachelor of Arts,CO,Communication,8/27/2019
1006423,,,,MA-100,MA-100-,TR,,,T,3,,MATH.1,128,BA,Bachelor of Arts,CO,Communication,8/27/2019
1006423,,,16/SP,MA-105,MA-105-06,N,C,B-,B-,3,Moreland,MATH.1,128,BA,Bachelor of Arts,CO,Communication,8/27/2019
406967,,,99/S3,MA-050,MA-050-E1,A,,C-,C-,0,Fure,MATH.1,79,,,,,
406967,,,00/SP,MA-101,MA-101-Q2,N,B-,C-,C-,3,Bellisio,MATH.1,79,,,,,
437929,,,00/FA,MA-050,MA-050-Q2,N,A,B,B,0,Bellisio,MATH.1,46,,,,,
437929,,,01/FA,MA-100,MA-100-04,N,B-,B,B,3,Guilfoyle,MATH.1,46,,,,,
546957,,,03/FA,MA-050,MA-050-01,N,A-,A-,A-,0,Penge,MATH.1,83,,,,,
546957,,,05/SP,MA-105,MA-105-03,N,C,B,B,3,Swartz,MATH.1,83,,,,,
883437,,,12/FA,MA-050,MA-050-02,N,A,A,A,0,Ralli,MATH.1,27,,,,,
605850,,,05/FA,MA-050,MA-050-03,N,B,A-,A-,0,Killmer,MATH.1,130,BA,Bachelor of Arts,EN,English,5/1/2009
605850,,,06/SP,MA-100,MA-100-F2,N,B,B,B,3,Penge,MATH.1,130,BA,Bachelor of Arts,EN,English,5/1/2009
1328237,EN,EN.CW.BA,22/SP,MA-050,MA-050-01,N,,,,0,Poracky,MATH.1,15,,,,,
1294361,,,19/FA,MA-050,MA-050-02,N,C+,B-,B-,0,Rizzuto,MATH.1,21,,,,,
1294361,,,20/SA,MA-105,MA-105-A01,N,,D,D,3,Zak,MATH.1,21,,,,,
1115264,,,16/SE,MA-050,MA-050-EOF01,N,,A,A,0,Fure,MATH.1,129,BA,Bachelor of Arts,PS,Political Science,5/13/2020
1115264,,,16/FA,MA-105,MA-105-10,N,A,A-,A-,3,Anderson,MATH.1,129,BA,Bachelor of Arts,PS,Political Science,5/13/2020
1269599,,,19/FA,MA-050,MA-050-01,N,R,C-,C-,0,Coffey,MATH.1,18,,,,,
508350,,,03/FA,MA-050,MA-050-03,N,A,A-,A-,0,Schwartz,MATH.1,129,BA,Bachelor of Arts,PY,Psychology,5/1/2007
,,,,,,,,,,,,,,,,ED,Education,
508350,,,05/SP,MA-103,MA-103-02,N,A-,A-,A-,3,Wen,MATH.1,129,BA,Bachelor of Arts,PY,Psychology,5/1/2007
,,,,,,,,,,,,,,,,ED,Education,
508350,,,04/FA,MA-105,MA-105-50,N,B,A,A,3,Bastian,MATH.1,129,BA,Bachelor of Arts,PY,Psychology,5/1/2007
,,,,,,,,,,,,,,,,ED,Education,
1052430,,,16/SP,MA-050,MA-050-01,N,A,A,A,0,Coffey,MATH.1,24,,,,,
712916,,,08/FA,MA-050,MA-050-01,N,NR,D,D,0,Ralli,MATH.1,25,,,,,
500657,,,02/FA,MA-050,MA-050-03,N,B,B,B,0,Killmer,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2006
500657,,,04/SP,MA-100,MA-100-03,N,B+,B-,B-,3,Allen,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2006
1008838,,,14/FA,MA-050,MA-050-50,N,A,B-,B-,0,Wacha,MATH.1,21,,,,,
1167572,,,17/FA,MA-050,MA-050-01,N,A,A,A,0,Rizzuto,MATH.1,13,,,,,
479449,,,02/FA,MA-050,MA-050-01,N,A,B+,B+,0,Kuntz,MATH.1,10,,,,,
810972,,,11/FA,MA-050,MA-050-02,N,C+,C,C,0,Ralli,MATH.1,128,BA,Bachelor of Arts,EN,English,1/15/2016
810972,,,12/SP,MA-115,MA-115-01,N,C-,C-,C-,3,Poracky,MATH.1,128,BA,Bachelor of Arts,EN,English,1/15/2016
1064990,,,15/FA,MA-050,MA-050-02,N,R,C-,C-,0,Bodner,MATH.1,133,BA,Bachelor of Arts,CO,Communication,5/13/2020
1064990,,,18/FA,MA-105,MA-105-08,N,F,F,F,0,Pang,MATH.1,133,BA,Bachelor of Arts,CO,Communication,5/13/2020
1064990,,,19/SB,MA-105,MA-105-B01,N,,D-,D-,3,Zak,MATH.1,133,BA,Bachelor of Arts,CO,Communication,5/13/2020
410273,,,00/FA,MA-050,MA-050-02,N,C,A,A,0,Kuntz,MATH.1,131,BA,Bachelor of Arts,CO,Communication,5/1/2003
,,,,,,,,,,,,,,,,ED,Education,
410273,,,02/SP,MA-103,MA-103-02,A,A-,A,A,3,Bellisio,MATH.1,131,BA,Bachelor of Arts,CO,Communication,5/1/2003
,,,,,,,,,,,,,,,,ED,Education,
457254,,,02/FA,MA-050,MA-050-03,N,F,B,B,0,Killmer,MATH.1,42,,,,,
457254,,,03/SP,MA-105,MA-105-03,N,B,B-,B-,3,Bodner,MATH.1,42,,,,,
556919,,,04/FA,MA-050,MA-050-F4,N,B+,A,A,0,Bodner,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/1/2009
556919,,,05/SP,MA-100,MA-100-F1,N,NR,B,B,3,Allen,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/1/2009
1199542,,,17/FA,MA-050,MA-050-01,N,B,C,C,0,Rizzuto,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/19/2021
1199542,,,18/SP,MA-105,MA-105-04,N,C,C,C,3,Rizzuto,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/19/2021
1199542,,,18/FA,MA-151,MA-151-03,N,F,D-,D-,3,Bastian,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/19/2021
1199542,,,20/SP,MA-151,MA-151-50,N,C,B,B,3,Battikha,MATH.1,128,BS,Bachelor of Science,HE,Health Studies,5/19/2021
1064169,,,16/FA,MA-050,MA-050-50,N,B+,F,F,0,Ramos,MATH.1,13,,,,,
658676,,,06/FA,MA-050,MA-050-02,N,C,B,B,0,Poracky,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,5/1/2010
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2011
658676,,,07/FA,MA-105,MA-105-08,N,B-,B,B,3,Bastian,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,5/1/2010
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2011
494040,,,02/SP,MA-050,MA-050-01,N,C,C,C,0,Schwartz,MATH.1,129,BA,Bachelor of Arts,CO,Communication,5/1/2007
494040,,,02/FA,MA-105,MA-105-50,N,C-,D,D,3,Krishan,MATH.1,129,BA,Bachelor of Arts,CO,Communication,5/1/2007
889562,,,12/FA,MA-050,MA-050-02,N,C-,C+,C+,0,Ralli,MATH.1,15,,,,,
787757,,,11/FA,MA-050,MA-050-50,N,A-,A-,A-,0,O'Hara,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,1/16/2015
787757,,,12/SP,MA-105,MA-105-06,N,A,B-,B-,3,Wacha,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,1/16/2015
787757,,,12/FA,MA-117,MA-117-02,N,D-,A-,A-,3,Epstein,MATH.1,133,BS,Bachelor of Science,BUBK,Business Administration,1/16/2015
580602,,,05/S3,MA-050,MA-050-E1,N,,C,C,0,Fure,MATH.1,27,,,,,
580602,,,06/FA,MA-105,MA-105-04,N,F,F,F,0,Liu,MATH.1,27,,,,,
887412,SW,SW.FC.MSW,14/FA,MA-050,MA-050-50,N,C-,C-,C-,0,Wacha,MATH.1,55,,,,,
1187578,,,17/FA,MA-050,MA-050-02,N,B,A-,A-,0,Coffey,MATH.1,120,BA,Bachelor of Arts,CO,Communication,5/19/2021
1187578,,,18/FA,MA-105,MA-105-09,N,C+,B+,B+,3,Wacha,MATH.1,120,BA,Bachelor of Arts,CO,Communication,5/19/2021
403288,,,99/FA,MA-050,MA-050-02,A,C+,C,C,0,Bellisio,MATH.1,25,,,,,
403288,,,00/SP,MA-101,MA-101-04,N,D,C,C,3,Swartz,MATH.1,25,,,,,
519873,,,03/FA,MA-050,MA-050-03,N,B-,B,B,0,Schwartz,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2007
519873,,,05/FA,MA-105,MA-105-08,N,D,F,F,0,Dietrich,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2007
519873,,,06/S1,MA-105,MA-105-611,N,,C+,C+,3,Wacha,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2007
468050,,,02/FA,MA-050,MA-050-01,N,A,A-,A-,0,Kuntz,MATH.1,129,BA,Bachelor of Arts,CO,Communication,1/1/2007
468050,,,03/SP,MA-100,MA-100-04,N,D,C,C,3,Schwartz,MATH.1,129,BA,Bachelor of Arts,CO,Communication,1/1/2007
1054568,,,15/SP,MA-101,MA-101-,TR,,,T,3,,MATH.1,77,,,,,
655635,,,06/FA,MA-050,MA-050-02,N,A-,B+,B+,0,Poracky,MATH.1,10,,,,,
438536,,,00/FA,MA-050,MA-050-03,N,A,B,B,0,Bellisio,MATH.1,137,BA,Bachelor of Arts,CO,Communication,5/1/2004
,,,,,,,,,,,,,,,,ED,Education,
438536,,,02/FA,MA-103,MA-103-02,N,A-,B+,B+,3,Penge,MATH.1,137,BA,Bachelor of Arts,CO,Communication,5/1/2004
,,,,,,,,,,,,,,,,ED,Education,
671750,,,07/FA,MA-050,MA-050-01,N,C+,B,B,0,Dietrich,MATH.1,131,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2012
671750,,,08/SP,MA-100,MA-100-01,N,D,D,D,3,Wacha,MATH.1,131,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2012
1322868,HEPE,HEPE.ED.BS,21/FA,MA-050,MA-050-03,N,B+,B+,B+,0,Dubinsky,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
1322868,HEPE,HEPE.ED.BS,22/SP,MA-105,MA-105-09,N,,,,0,Marchetta,MATH.1,12,,,,,
,EDS,,,,,,,,,,,,,,,,,
383759,,,99/FA,MA-050,MA-050-02,A,A,A,A,0,Bellisio,MATH.1,136,BS,Bachelor of Science,BY,Biology,5/1/2003
383759,,,00/SP,MA-101,MA-101-02,N,C,C,C,3,Schwartz,MATH.1,136,BS,Bachelor of Science,BY,Biology,5/1/2003
436073,,,00/FA,MA-050,MA-050-Q3,N,C-,C-,C-,0,Schwartz,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,7/1/2004
436073,,,01/SP,MA-100,MA-100-Q1,N,A-,B,B,3,Nahay,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,7/1/2004
436073,,,03/SP,MA-105,MA-105-50,N,B,C+,C+,3,Allen,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,7/1/2004
436073,,,03/S3,MA-117,MA-117-31,N,,C-,C-,3,Epstein,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,7/1/2004
436073,,,03/FA,MA-118,MA-118-03,N,F,C-,C-,3,Killmer,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,7/1/2004
478092,,,03/SP,MA-050,MA-050-01,N,A,A-,A-,0,Killmer,MATH.1,129,BA,Bachelor of Arts,MU,Music,5/1/2006
478092,,,03/FA,MA-100,MA-100-01,N,C+,B,B,3,Poracky,MATH.1,129,BA,Bachelor of Arts,MU,Music,5/1/2006
655908,,,06/FA,MA-050,MA-050-01,N,A-,A,A,0,Dietrich,MATH.1,130,BA,Bachelor of Arts,HS,History,5/1/2010
,,,,,,,,,,,,,,MA,Master of Arts,AN,Anthropology,1/18/2013
,,,,,,,,,,,,,,MSE,Master of Science in Education,EDC,Educational Counseling,5/13/2016
655908,,,08/SP,MA-100,MA-100-01,N,B,B-,B-,3,Wacha,MATH.1,130,BA,Bachelor of Arts,HS,History,5/1/2010
,,,,,,,,,,,,,,MA,Master of Arts,AN,Anthropology,1/18/2013
,,,,,,,,,,,,,,MSE,Master of Science in Education,EDC,Educational Counseling,5/13/2016
459983,,,01/FA,MA-050,MA-050-50,N,A,A-,A-,0,Dietrich,MATH.1,133,BSW,Bachelor of Social Work,SW,Social Work,5/1/2005
459983,,,03/FA,MA-105,MA-105-03,N,B+,B-,B-,3,Poracky,MATH.1,133,BSW,Bachelor of Social Work,SW,Social Work,5/1/2005
443279,,,01/FA,MA-050,MA-050-01,N,B,A,A,0,Kuntz,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,1/1/2006
443279,,,02/SP,MA-101,MA-101-50,N,C+,C,C,3,Pietrzykowski,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,1/1/2006
443279,,,02/FA,MA-117,MA-117-05,N,NR,B,B,3,Swartz,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,1/1/2006
443279,,,03/SP,MA-118,MA-118-03,N,D,C-,C-,3,Killmer,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,1/1/2006
355488,,,99/FA,MA-050,MA-050-02,A,A-,A,A,0,Bellisio,MATH.1,134,BA,Bachelor of Arts,AR,Art,5/1/2003
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,ED,Education,1/1/2005
355488,,,00/FA,MA-100,MA-100-04,N,B-,A-,A-,3,Dubinsky,MATH.1,134,BA,Bachelor of Arts,AR,Art,5/1/2003
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,ED,Education,1/1/2005
1048356,,,16/FA,MA-050,MA-050-50,N,B,C+,C+,0,Ramos,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
1048356,,,18/FA,MA-105,MA-105-04,N,B,B,B,3,Nill,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
605828,,,06/FA,MA-050,MA-050-01,N,A,A,A,0,Dietrich,MATH.1,131,BA,Bachelor of Arts,CO,Communication,5/1/2010
,,,,,,,,,,,,,,MA,Master of Arts,CJ,Criminal Justice,1/18/2013
605828,,,07/SP,MA-100,MA-100-03,N,B,B,B,3,Swartz,MATH.1,131,BA,Bachelor of Arts,CO,Communication,5/1/2010
,,,,,,,,,,,,,,MA,Master of Arts,CJ,Criminal Justice,1/18/2013
539419,,,03/FA,MA-050,MA-050-03,N,A,A,A,0,Schwartz,MATH.1,32,,,,,
1054198,,,15/FA,MA-050,MA-050-01,N,C+,C+,C+,0,Coffey,MATH.1,128,BS,Bachelor of Science,HLS,Homeland Security,5/15/2019
1054198,,,16/SP,MA-105,MA-105-06,N,A,B,B,3,Moreland,MATH.1,128,BS,Bachelor of Science,HLS,Homeland Security,5/15/2019
508912,,,02/FA,MA-050,MA-050-03,N,A,A,A,0,Killmer,MATH.1,39,,,,,
1053258,,,15/FA,MA-050,MA-050-02,N,B-,A-,A-,0,Bodner,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/13/2020
1053258,,,16/SP,MA-105,MA-105-08,N,C+,C,C,3,Kudlak,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/13/2020
557963,,,04/FA,MA-050,MA-050-F1,N,B-,C+,C+,0,Penge,MATH.1,129,BA,Bachelor of Arts,HS,History,8/1/2010
