New iD,Active Majors,GPA UG Cum,Reporting Year,Term,Course Name,Current Status,Verif Grade,M89 Stu Recent Math Placement 
981298,,1.746,0,,MA-050,NC,,MATH.4
981298,,1.746,0,,MA-101,NC,,MATH.4
981298,,1.746,0,,MA-109,NC,,MATH.4
981298,,1.746,0,,MA-115,NC,,MATH.4
981298,,1.746,2013,13/FA,MA-125,N,C-,MATH.4
1003833,,2.186,0,,MA-050,NC,,MATH.4
1003833,,2.186,0,,MA-101,NC,,MATH.4
1003833,,2.186,0,,MA-109,NC,,MATH.4
1003833,,2.186,0,,MA-115,NC,,MATH.4
1003833,,2.186,2014,14/FA,MA-125,N,F,MATH.4
1003833,,2.186,2014,15/SP,MA-125,N,D+,MATH.4
1320639,MA,3.062,0,,MA-050,NC,,MATH.3
1320639,MA,3.062,0,,MA-101,NC,,MATH.3
1320639,MA,3.062,2021,21/FA,MA-109,N,C-,MATH.3
1320639,MA,3.062,2021,22/SP,MA-125,N,,MATH.3
1164862,,3.848,0,,MA-050,NC,,MATH.4
1164862,,3.848,0,,MA-101,NC,,MATH.4
1164862,,3.848,0,,MA-109,NC,,MATH.4
1164862,,3.848,0,,MA-115,NC,,MATH.4
1164862,,3.848,2017,17/FA,MA-125,N,A-,MATH.4
1007929,,3.637,0,,MA-050,NC,,MATH.4
1007929,,3.637,0,,MA-101,NC,,MATH.4
1007929,,3.637,0,,MA-109,NC,,MATH.4
1007929,,3.637,0,,MA-115,NC,,MATH.4
1007929,,3.637,2015,15/FA,MA-125,N,A,MATH.4
992714,,3.382,0,,MA-050,NC,,MATH.4
992714,,3.382,0,,MA-101,NC,,MATH.4
992714,,3.382,0,,MA-109,NC,,MATH.4
992714,,3.382,0,,MA-115,NC,,MATH.4
992714,,3.382,2014,14/FA,MA-125,A,B,MATH.4
1076909,,3.422,0,,MA-050,NC,,MATH.3
1076909,,3.422,0,,MA-101,NC,,MATH.3
1076909,,3.422,2015,15/FA,MA-101,TR,T,MATH.3
1076909,,3.422,2015,16/SP,MA-125,N,C-,MATH.3
770886,,2.934,0,,MA-050,NC,,MATH.4
770886,,2.934,0,,MA-101,NC,,MATH.4
770886,,2.934,0,,MA-109,NC,,MATH.4
770886,,2.934,0,,MA-115,NC,,MATH.4
770886,,2.934,2011,11/FA,MA-125,N,C,MATH.4
772592,,3.487,0,,MA-050,NC,,MATH.4
772592,,3.487,0,,MA-101,NC,,MATH.4
772592,,3.487,0,,MA-109,NC,,MATH.4
772592,,3.487,0,,MA-115,NC,,MATH.4
772592,,3.487,2010,10/FA,MA-125,N,A-,MATH.4
1108940,,3.478,0,,MA-050,NC,,MATH.4
1108940,,3.478,0,,MA-101,NC,,MATH.4
1108940,,3.478,0,,MA-109,NC,,MATH.4
1108940,,3.478,0,,MA-115,NC,,MATH.4
1108940,,3.478,2016,16/FA,MA-125,N,C+,MATH.4
844670,,3.426,0,,MA-050,NC,,MATH.3
844670,,3.426,0,,MA-101,NC,,MATH.3
844670,,3.426,2012,12/FA,MA-109,N,A-,MATH.3
844670,,3.426,2012,13/SP,MA-125,N,B,MATH.3
779022,,3.203,0,,MA-050,NC,,MATH.4
779022,,3.203,0,,MA-101,NC,,MATH.4
779022,,3.203,0,,MA-109,NC,,MATH.4
779022,,3.203,0,,MA-115,NC,,MATH.4
779022,,3.203,2010,11/SP,MA-125,N,B+,MATH.4
1178186,,3.261,0,,MA-050,NC,,MATH.4
1178186,,3.261,0,,MA-101,NC,,MATH.4
1178186,,3.261,0,,MA-109,NC,,MATH.4
1178186,,3.261,0,,MA-115,NC,,MATH.4
1178186,,3.261,2017,18/SB,MA-125,N,C-,MATH.4
819894,,1.759,2011,11/FA,MA-101,TR,T,
819894,,1.759,2011,11/FA,MA-125,TR,T,
819894,,1.759,2011,11/FA,MA-125,N,D-,
1141262,,3.392,0,,MA-050,NC,,MATH.4
1141262,,3.392,0,,MA-101,NC,,MATH.4
1141262,,3.392,0,,MA-109,NC,,MATH.4
1141262,,3.392,0,,MA-115,NC,,MATH.4
1141262,,3.392,2017,17/FA,MA-125,N,C+,MATH.4
1323637,MA,3.135,0,,MA-050,NC,,MATH.4
1323637,MA,3.135,0,,MA-101,NC,,MATH.4
1323637,MA,3.135,0,,MA-109,NC,,MATH.4
1323637,MA,3.135,0,,MA-115,NC,,MATH.4
1323637,MA,3.135,2021,21/FA,MA-125,N,C+,MATH.4
1053018,,3.406,0,,MA-050,NC,,MATH.4
1053018,,3.406,0,,MA-101,NC,,MATH.4
1053018,,3.406,0,,MA-109,NC,,MATH.4
1053018,,3.406,0,,MA-115,NC,,MATH.4
1053018,,3.406,2016,16/FA,MA-125,N,A,MATH.4
1191052,CS,3.37,0,,MA-050,NC,,MATH.3
1191052,CS,3.37,0,,MA-101,NC,,MATH.3
1191052,CS,3.37,2017,18/SP,MA-109,N,B-,MATH.3
1191052,CS,3.37,2018,18/FA,MA-125,N,D+,MATH.3
1191052,CS,3.37,2018,19/SP,MA-125,N,D,MATH.3
1191052,CS,3.37,2019,19/FA,MA-125,N,C,MATH.3
897274,,3.339,0,,MA-050,NC,,MATH.4
897274,,3.339,0,,MA-101,NC,,MATH.4
897274,,3.339,0,,MA-109,NC,,MATH.4
897274,,3.339,0,,MA-115,NC,,MATH.4
897274,,3.339,2012,12/FA,MA-125,N,B+,MATH.4
802162,,3.843,0,,MA-050,NC,,MATH.4
802162,,3.843,0,,MA-101,NC,,MATH.4
802162,,3.843,0,,MA-109,NC,,MATH.4
802162,,3.843,0,,MA-115,NC,,MATH.4
802162,,3.843,2011,11/FA,MA-125,N,B-,MATH.4
766274,,3.426,0,,MA-050,NC,,MATH.4
766274,,3.426,0,,MA-101,NC,,MATH.4
766274,,3.426,0,,MA-109,NC,,MATH.4
766274,,3.426,0,,MA-115,NC,,MATH.4
766274,,3.426,2010,10/FA,MA-125,N,D,MATH.4
872847,,2.766,0,,MA-050,NC,,MATH.3
872847,,2.766,0,,MA-101,NC,,MATH.3
872847,,2.766,2012,13/SP,MA-109,N,C+,MATH.3
872847,,2.766,2013,13/FA,MA-125,N,D,MATH.3
1278662,SW,3.612,0,,MA-050,NC,,MATH.4
1278662,SW,3.612,0,,MA-101,NC,,MATH.4
1278662,SW,3.612,0,,MA-109,NC,,MATH.4
1278662,SW,3.612,0,,MA-115,NC,,MATH.4
1278662,SW,3.612,2019,19/FA,MA-125,N,C,MATH.4
852944,,2.048,0,,MA-050,NC,,MATH.4
852944,,2.048,0,,MA-101,NC,,MATH.4
852944,,2.048,0,,MA-109,NC,,MATH.4
852944,,2.048,0,,MA-115,NC,,MATH.4
852944,,2.048,2011,11/FA,MA-125,N,C-,MATH.4
820960,,3.125,2010,10/FA,MA-109,TR,T,
820960,,3.125,2010,11/SP,MA-125,N,C+,
1302949,HON,3.826,0,,MA-050,NC,,MATH.4
,BY,,,,,,,
1302949,HON,3.826,0,,MA-101,NC,,MATH.4
,BY,,,,,,,
1302949,HON,3.826,0,,MA-109,NC,,MATH.4
,BY,,,,,,,
1302949,HON,3.826,0,,MA-115,NC,,MATH.4
,BY,,,,,,,
1302949,HON,3.826,2020,20/FA,MA-125,N,B,MATH.4
,BY,,,,,,,
1195799,,3.68,0,,MA-050,NC,,MATH.4
1195799,,3.68,0,,MA-101,NC,,MATH.4
1195799,,3.68,0,,MA-109,NC,,MATH.4
1195799,,3.68,0,,MA-115,NC,,MATH.4
1195799,,3.68,2017,17/FA,MA-125,N,A-,MATH.4
1166249,BY,3.644,0,,MA-050,NC,,MATH.4
,HON,,,,,,,
1166249,BY,3.644,0,,MA-101,NC,,MATH.4
,HON,,,,,,,
1166249,BY,3.644,0,,MA-109,NC,,MATH.4
,HON,,,,,,,
1166249,BY,3.644,0,,MA-115,NC,,MATH.4
,HON,,,,,,,
1166249,BY,3.644,2018,18/FA,MA-125,A,A-,MATH.4
,HON,,,,,,,
1317786,CS,2.547,2020,20/FA,MA-101,TR,T,
1317786,CS,2.547,2020,20/FA,MA-109,TR,T,
1317786,CS,2.547,2021,21/FA,MA-125,N,C-,
1169035,,3.55,0,,MA-050,NC,,MATH.4
1169035,,3.55,0,,MA-101,NC,,MATH.4
1169035,,3.55,0,,MA-109,NC,,MATH.4
1169035,,3.55,0,,MA-115,NC,,MATH.4
1169035,,3.55,2017,17/FA,MA-125,N,B+,MATH.4
753931,,1.971,0,,MA-050,NC,,MATH.4
753931,,1.971,0,,MA-101,NC,,MATH.4
753931,,1.971,0,,MA-109,PR,,MATH.4
753931,,1.971,0,,MA-115,NC,,MATH.4
753931,,1.971,2010,10/FA,MA-125,W,W,MATH.4
753931,,1.971,2011,11/FA,MA-109,TR,T,MATH.4
753931,,1.971,2011,11/FA,MA-125,TR,T,MATH.4
1045616,,3.323,0,,MA-050,NC,,MATH.4
1045616,,3.323,0,,MA-101,NC,,MATH.4
1045616,,3.323,0,,MA-109,NC,,MATH.4
1045616,,3.323,0,,MA-115,NC,,MATH.4
1045616,,3.323,2015,15/FA,MA-125,N,B-,MATH.4
1048068,,3.712,0,,MA-050,NC,,MATH.4
1048068,,3.712,0,,MA-101,NC,,MATH.4
1048068,,3.712,0,,MA-109,NC,,MATH.4
1048068,,3.712,0,,MA-115,NC,,MATH.4
1048068,,3.712,2015,15/FA,MA-125,N,A,MATH.4
1286132,BY,3.576,0,,MA-050,NC,,MATH.4
1286132,BY,3.576,0,,MA-101,NC,,MATH.4
1286132,BY,3.576,0,,MA-109,NC,,MATH.4
1286132,BY,3.576,0,,MA-115,NC,,MATH.4
1286132,BY,3.576,2020,20/FA,MA-125,N,B-,MATH.4
1249736,,2.068,0,,MA-050,NC,,MATH.3
1249736,,2.068,0,,MA-101,NC,,MATH.3
1249736,,2.068,2018,19/SP,MA-109,N,B+,MATH.3
1249736,,2.068,2019,19/FA,MA-125,N,C-,MATH.3
800317,,2.121,0,,MA-050,NC,,MATH.4
800317,,2.121,0,,MA-101,NC,,MATH.4
800317,,2.121,0,,MA-109,NC,,MATH.4
800317,,2.121,0,,MA-115,NC,,MATH.4
800317,,2.121,2010,10/FA,MA-125,N,D,MATH.4
881844,,3.088,0,,MA-050,NC,,MATH.4
881844,,3.088,0,,MA-101,NC,,MATH.4
881844,,3.088,0,,MA-109,NC,,MATH.4
881844,,3.088,0,,MA-115,NC,,MATH.4
881844,,3.088,2012,13/SP,MA-125,N,C,MATH.4
702114,,2.421,0,,MA-050,NC,,MATH.2
702114,,2.421,2007,07/FA,MA-101,N,B,MATH.2
702114,,2.421,2008,08/FA,MA-109,N,D,MATH.2
702114,,2.421,2009,10/SP,MA-109,N,C+,MATH.2
702114,,2.421,2010,10/FA,MA-125,N,D,MATH.2
702114,,2.421,2011,11/FA,MA-125,N,F,MATH.2
702114,,2.421,2012,12/FA,MA-125,N,C,MATH.2
770928,,3.875,0,,MA-050,NC,,MATH.4
770928,,3.875,0,,MA-101,NC,,MATH.4
770928,,3.875,0,,MA-109,NC,,MATH.4
770928,,3.875,0,,MA-115,NC,,MATH.4
770928,,3.875,2010,10/FA,MA-125,N,A-,MATH.4
1088114,,3.184,0,,MA-050,NC,,MATH.4
1088114,,3.184,0,,MA-101,NC,,MATH.4
1088114,,3.184,0,,MA-109,NC,,MATH.4
1088114,,3.184,0,,MA-115,NC,,MATH.4
1088114,,3.184,2016,16/FA,MA-125,N,B-,MATH.4
1200300,,3.534,0,,MA-050,NC,,MATH.4
1200300,,3.534,0,,MA-101,NC,,MATH.4
1200300,,3.534,0,,MA-109,NC,,MATH.4
1200300,,3.534,0,,MA-115,NC,,MATH.4
1200300,,3.534,2017,17/FA,MA-125,N,A-,MATH.4
755022,,0,0,,MA-050,NC,,MATH.4
755022,,0,0,,MA-101,NC,,MATH.4
755022,,0,0,,MA-109,NC,,MATH.4
755022,,0,0,,MA-115,NC,,MATH.4
755022,,0,2010,10/FA,MA-125,W,W,MATH.4
779288,,3.069,0,,MA-050,NC,,MATH.3
779288,,3.069,0,,MA-101,NC,,MATH.3
779288,,3.069,2010,10/FA,MA-109,N,B+,MATH.3
779288,,3.069,2010,11/SP,MA-125,N,B,MATH.3
779288,,3.069,2013,14/SP,MA-105,N,A,MATH.3
1224748,BY,3.016,0,,MA-050,NC,,MATH.3
1224748,BY,3.016,0,,MA-101,NC,,MATH.3
1224748,BY,3.016,2018,18/FA,MA-109,N,B-,MATH.3
1224748,BY,3.016,2018,19/SP,MA-125,N,D-,MATH.3
1224748,BY,3.016,2020,21/SP,MA-125,N,P,MATH.3
1027375,,2.872,0,,MA-050,NC,,MATH.4
1027375,,2.872,0,,MA-101,NC,,MATH.4
1027375,,2.872,0,,MA-109,NC,,MATH.4
1027375,,2.872,0,,MA-115,NC,,MATH.4
1027375,,2.872,2016,16/FA,MA-125,N,D+,MATH.4
1027375,,2.872,2017,17/FA,MA-125,N,C+,MATH.4
799917,,3.263,0,,MA-050,NC,,MATH.3
799917,,3.263,0,,MA-101,NC,,MATH.3
799917,,3.263,2010,10/FA,MA-109,N,B+,MATH.3
799917,,3.263,2010,11/SP,MA-125,N,B+,MATH.3
955954,,2.87,0,,MA-050,NC,,MATH.3
955954,,2.87,0,,MA-101,NC,,MATH.3
955954,,2.87,2016,16/FA,MA-115,N,A-,MATH.3
955954,,2.87,2017,18/SP,MA-125,N,C-,MATH.3
820638,,3.766,0,,MA-050,NC,,MATH.4
820638,,3.766,0,,MA-101,NC,,MATH.4
820638,,3.766,0,,MA-109,NC,,MATH.4
820638,,3.766,0,,MA-115,NC,,MATH.4
820638,,3.766,2012,12/FA,MA-125,N,A,MATH.4
1018376,,2.553,0,,MA-050,NC,,MATH.3
1018376,,2.553,0,,MA-101,NC,,MATH.3
1018376,,2.553,2014,15/SP,MA-109,N,D,MATH.3
1018376,,2.553,2015,15/FA,MA-109,N,F,MATH.3
1018376,,2.553,2015,16/SP,MA-109,N,B-,MATH.3
1018376,,2.553,2016,16/FA,MA-125,N,C-,MATH.3
1276381,CE,2.787,0,,MA-050,NC,,MATH.2
1276381,CE,2.787,2019,19/FA,MA-101,N,B+,MATH.2
1276381,CE,2.787,2019,20/SP,MA-109,N,B+,MATH.2
1276381,CE,2.787,2020,20/FA,MA-125,N,P,MATH.2
1276381,CE,2.787,2020,21/SP,MA-125,D,W,MATH.2
1276381,CE,2.787,2020,21/SB,MA-125,N,B,MATH.2
806926,,3.134,0,,MA-050,NC,,MATH.4
806926,,3.134,0,,MA-101,NC,,MATH.4
806926,,3.134,0,,MA-109,NC,,MATH.4
806926,,3.134,0,,MA-115,NC,,MATH.4
806926,,3.134,2010,11/SP,MA-125,N,B,MATH.4
833146,,3.325,0,,MA-050,NC,,MATH.3
833146,,3.325,0,,MA-101,NC,,MATH.3
833146,,3.325,2011,11/FA,MA-109,N,A-,MATH.3
833146,,3.325,2011,12/SP,MA-125,N,B,MATH.3
960947,,2.692,0,,MA-050,NC,,MATH.4
960947,,2.692,0,,MA-101,NC,,MATH.4
960947,,2.692,0,,MA-109,NC,,MATH.4
960947,,2.692,0,,MA-115,NC,,MATH.4
960947,,2.692,2014,14/FA,MA-125,N,C,MATH.4
937120,,3.518,0,,MA-050,NC,,MATH.4
937120,,3.518,0,,MA-101,NC,,MATH.4
937120,,3.518,0,,MA-109,NC,,MATH.4
937120,,3.518,0,,MA-115,NC,,MATH.4
937120,,3.518,2014,14/FA,MA-125,N,B+,MATH.4
1207298,,3.603,0,,MA-050,NC,,MATH.4
1207298,,3.603,0,,MA-101,NC,,MATH.4
1207298,,3.603,0,,MA-109,NC,,MATH.4
1207298,,3.603,0,,MA-115,NC,,MATH.4
1207298,,3.603,2017,17/FA,MA-125,N,A,MATH.4
774169,,3.417,0,,MA-050,NC,,MATH.4
774169,,3.417,0,,MA-101,NC,,MATH.4
774169,,3.417,0,,MA-109,NC,,MATH.4
774169,,3.417,0,,MA-115,NC,,MATH.4
774169,,3.417,2013,13/FA,MA-125,D,W,MATH.4
795448,,3.829,0,,MA-050,NC,,MATH.4
795448,,3.829,0,,MA-101,NC,,MATH.4
795448,,3.829,0,,MA-109,NC,,MATH.4
795448,,3.829,0,,MA-115,NC,,MATH.4
795448,,3.829,2010,10/FA,MA-125,N,B+,MATH.4
1255090,,0,0,,MA-050,NC,,MATH.4
1255090,,0,0,,MA-101,NC,,MATH.4
1255090,,0,0,,MA-109,NC,,MATH.4
1255090,,0,0,,MA-115,NC,,MATH.4
1255090,,0,2018,18/FA,MA-125,N,F,MATH.4
930455,,3.231,0,,MA-050,NC,,MATH.3
930455,,3.231,0,,MA-101,NC,,MATH.3
930455,,3.231,2013,13/FA,MA-115,N,B,MATH.3
930455,,3.231,2015,15/FA,MA-125,N,C,MATH.3
1052941,,3.401,0,,MA-050,NC,,MATH.4
1052941,,3.401,0,,MA-101,NC,,MATH.4
1052941,,3.401,0,,MA-109,NC,,MATH.4
1052941,,3.401,0,,MA-115,NC,,MATH.4
1052941,,3.401,2015,15/FA,MA-125,N,B-,MATH.4
1225224,,0,0,,MA-050,NC,,MATH.4
1225224,,0,0,,MA-101,NC,,MATH.4
1225224,,0,0,,MA-109,NC,,MATH.4
1225224,,0,0,,MA-115,NC,,MATH.4
1225224,,0,2017,18/SP,MA-125,N,W,MATH.4
1057747,,2.566,0,,MA-050,NC,,MATH.3
1057747,,2.566,0,,MA-101,NC,,MATH.3
1057747,,2.566,2015,16/SP,MA-115,N,B+,MATH.3
1057747,,2.566,2017,17/FA,MA-125,N,C-,MATH.3
990042,,3.298,0,,MA-050,NC,,MATH.4
990042,,3.298,0,,MA-101,NC,,MATH.4
990042,,3.298,0,,MA-109,NC,,MATH.4
990042,,3.298,0,,MA-115,NC,,MATH.4
990042,,3.298,2014,14/FA,MA-125,N,C+,MATH.4
999495,,3.399,0,,MA-050,NC,,MATH.2
999495,,3.399,2014,14/FA,MA-101,N,A,MATH.2
999495,,3.399,2014,15/SP,MA-109,N,A,MATH.2
999495,,3.399,2015,15/FA,MA-125,N,C,MATH.2
933968,,2.64,0,,MA-050,NC,,MATH.2
933968,,2.64,2013,13/FA,MA-105,N,B,MATH.2
933968,,2.64,2014,14/FA,MA-125,N,F,MATH.2
1249730,,3.621,0,,MA-050,NC,,MATH.4
1249730,,3.621,0,,MA-101,NC,,MATH.4
1249730,,3.621,0,,MA-109,NC,,MATH.4
1249730,,3.621,0,,MA-115,NC,,MATH.4
1249730,,3.621,2018,18/FA,MA-125,N,C-,MATH.4
1135138,,1.482,0,,MA-050,NC,,MATH.4
1135138,,1.482,0,,MA-101,NC,,MATH.4
1135138,,1.482,0,,MA-109,NC,,MATH.4
1135138,,1.482,0,,MA-115,NC,,MATH.4
1135138,,1.482,2016,16/FA,MA-125,N,C-,MATH.4
857266,,3.794,0,,MA-050,NC,,MATH.4
857266,,3.794,0,,MA-101,NC,,MATH.4
857266,,3.794,0,,MA-109,NC,,MATH.4
857266,,3.794,0,,MA-115,NC,,MATH.4
857266,,3.794,2011,11/FA,MA-125,N,A,MATH.4
1049491,,3.556,0,,MA-050,NC,,MATH.4
1049491,,3.556,0,,MA-101,NC,,MATH.4
1049491,,3.556,0,,MA-109,NC,,MATH.4
1049491,,3.556,0,,MA-115,NC,,MATH.4
1049491,,3.556,2016,16/FA,MA-125,N,C+,MATH.4
785893,,3.155,0,,MA-050,NC,,MATH.4
785893,,3.155,0,,MA-101,NC,,MATH.4
785893,,3.155,0,,MA-109,NC,,MATH.4
785893,,3.155,0,,MA-115,NC,,MATH.4
785893,,3.155,2011,11/FA,MA-125,N,A-,MATH.4
803911,,3.638,0,,MA-050,NC,,MATH.4
803911,,3.638,0,,MA-101,NC,,MATH.4
803911,,3.638,0,,MA-109,NC,,MATH.4
803911,,3.638,0,,MA-115,NC,,MATH.4
803911,,3.638,2011,11/FA,MA-125,N,B+,MATH.4
998971,,2.892,0,,MA-050,NC,,MATH.3
998971,,2.892,0,,MA-101,NC,,MATH.3
998971,,2.892,2014,15/SP,MA-109,N,C+,MATH.3
998971,,2.892,2015,16/SP,MA-125,N,C-,MATH.3
756666,,2.89,0,,MA-050,NC,,MATH.3
756666,,2.89,0,,MA-101,NC,,MATH.3
756666,,2.89,2009,09/FA,MA-109,N,C+,MATH.3
756666,,2.89,2009,10/SP,MA-125,N,D,MATH.3
756666,,2.89,2010,10/FA,MA-125,N,B-,MATH.3
1030296,,3.727,0,,MA-050,NC,,MATH.4
1030296,,3.727,0,,MA-050,NC,,MATH.4
1030296,,3.727,0,,MA-101,NC,,MATH.4
1030296,,3.727,0,,MA-109,NC,,MATH.4
1030296,,3.727,0,,MA-115,NC,,MATH.4
1030296,,3.727,2015,15/FA,MA-125,N,A,MATH.4
1292359,CS,2.389,0,,MA-050,NC,,MATH.3
1292359,CS,2.389,0,,MA-101,NC,,MATH.3
1292359,CS,2.389,2019,20/SP,MA-109,N,B,MATH.3
1292359,CS,2.389,2020,20/FA,MA-125,N,F,MATH.3
951236,,3.471,2013,14/SB,MA-125,N,B+,
1259869,BY,3.192,0,,MA-050,NC,,MATH.4
1259869,BY,3.192,0,,MA-101,NC,,MATH.4
1259869,BY,3.192,0,,MA-109,NC,,MATH.4
1259869,BY,3.192,0,,MA-115,NC,,MATH.4
1259869,BY,3.192,2020,20/FA,MA-125,D,W,MATH.4
1259869,BY,3.192,2020,21/SP,MA-115,N,C-,MATH.4
950553,,1.595,0,,MA-050,NC,,MATH.4
950553,,1.595,0,,MA-101,NC,,MATH.4
950553,,1.595,0,,MA-109,NC,,MATH.4
950553,,1.595,0,,MA-115,NC,,MATH.4
950553,,1.595,2013,14/SP,MA-125,N,B-,MATH.4
895455,,2.954,0,,MA-050,NC,,MATH.2
895455,,2.954,2012,12/FA,MA-105,N,B,MATH.2
895455,,2.954,2013,14/SB,MA-125,N,C+,MATH.2
1074480,,2.753,0,,MA-050,NC,,MATH.4
1074480,,2.753,0,,MA-101,NC,,MATH.4
1074480,,2.753,0,,MA-109,NC,,MATH.4
1074480,,2.753,0,,MA-115,NC,,MATH.4
1074480,,2.753,2016,16/FA,MA-125,N,C,MATH.4
1167165,,2.662,0,,MA-050,NC,,MATH.4
1167165,,2.662,0,,MA-101,NC,,MATH.4
1167165,,2.662,0,,MA-109,NC,,MATH.4
1167165,,2.662,0,,MA-115,NC,,MATH.4
1167165,,2.662,2017,18/SP,MA-125,N,D,MATH.4
1262549,,2.708,0,,MA-050,NC,,MATH.4
1262549,,2.708,0,,MA-101,NC,,MATH.4
1262549,,2.708,0,,MA-109,NC,,MATH.4
1262549,,2.708,0,,MA-115,NC,,MATH.4
1262549,,2.708,2019,19/FA,MA-105,N,A-,MATH.4
1262549,,2.708,2019,20/SP,MA-125,N,C+,MATH.4
1155036,,3.841,0,,MA-050,NC,,MATH.4
1155036,,3.841,0,,MA-101,NC,,MATH.4
1155036,,3.841,0,,MA-109,NC,,MATH.4
1155036,,3.841,0,,MA-115,NC,,MATH.4
1155036,,3.841,2017,17/FA,MA-125,N,A-,MATH.4
769833,,3.78,0,,MA-050,NC,,MATH.4
769833,,3.78,0,,MA-101,NC,,MATH.4
769833,,3.78,0,,MA-109,NC,,MATH.4
769833,,3.78,0,,MA-115,NC,,MATH.4
769833,,3.78,2010,10/FA,MA-125,N,A-,MATH.4
968695,,0.746,0,,MA-050,NC,,MATH.4
968695,,0.746,0,,MA-101,NC,,MATH.4
968695,,0.746,0,,MA-109,NC,,MATH.4
968695,,0.746,0,,MA-115,NC,,MATH.4
968695,,0.746,2014,15/SP,MA-125,W,W,MATH.4
968695,,0.746,2015,15/FA,MA-125,N,F,MATH.4
937918,,3.649,0,,MA-050,NC,,MATH.3
937918,,3.649,0,,MA-101,NC,,MATH.3
937918,,3.649,2013,13/FA,MA-109,N,A-,MATH.3
937918,,3.649,2013,14/SP,MA-125,N,B+,MATH.3
956773,,3.42,0,,MA-050,PR,,MATH.4
956773,,3.42,0,,MA-101,PR,,MATH.4
956773,,3.42,0,,MA-050,NC,,MATH.4
956773,,3.42,0,,MA-101,NC,,MATH.4
956773,,3.42,0,,MA-109,PR,,MATH.4
956773,,3.42,0,,MA-115,NC,,MATH.4
956773,,3.42,0,,MA-109,TR,T,MATH.4
956773,,3.42,2014,14/FA,MA-125,N,C-,MATH.4
1137856,,3.087,0,,MA-050,NC,,MATH.4
1137856,,3.087,0,,MA-101,NC,,MATH.4
1137856,,3.087,0,,MA-109,NC,,MATH.4
1137856,,3.087,0,,MA-115,NC,,MATH.4
1137856,,3.087,2017,17/FA,MA-125,N,B,MATH.4
1006755,,2.853,0,,MA-050,NC,,MATH.4
1006755,,2.853,0,,MA-101,NC,,MATH.4
1006755,,2.853,0,,MA-109,NC,,MATH.4
1006755,,2.853,0,,MA-115,NC,,MATH.4
1006755,,2.853,2015,15/FA,MA-125,N,D,MATH.4
1006755,,2.853,2017,17/FA,MA-115,N,C,MATH.4
903840,,0,0,,MA-050,NC,,MATH.4
903840,,0,0,,MA-101,NC,,MATH.4
903840,,0,0,,MA-109,NC,,MATH.4
903840,,0,0,,MA-115,NC,,MATH.4
903840,,0,2012,12/FA,MA-125,W,W,MATH.4
903840,,0,2012,13/SP,MA-125,W,W,MATH.4
903840,,0,2013,13/FA,MA-125,W,W,MATH.4
1080163,,3.367,0,,MA-050,NC,,MATH.4
1080163,,3.367,0,,MA-101,NC,,MATH.4
1080163,,3.367,0,,MA-109,NC,,MATH.4
1080163,,3.367,0,,MA-115,NC,,MATH.4
1080163,,3.367,2016,16/FA,MA-125,N,A,MATH.4
1110427,,3.516,0,,MA-050,NC,,MATH.4
1110427,,3.516,0,,MA-101,NC,,MATH.4
1110427,,3.516,0,,MA-109,NC,,MATH.4
1110427,,3.516,0,,MA-115,NC,,MATH.4
1110427,,3.516,2016,16/FA,MA-125,N,B+,MATH.4
1007715,,3.427,0,,MA-050,NC,,MATH.4
1007715,,3.427,0,,MA-101,NC,,MATH.4
1007715,,3.427,0,,MA-109,NC,,MATH.4
1007715,,3.427,0,,MA-115,NC,,MATH.4
1007715,,3.427,2014,14/FA,MA-125,N,B+,MATH.4
867675,,3.977,0,,MA-050,NC,,MATH.4
867675,,3.977,0,,MA-101,NC,,MATH.4
867675,,3.977,0,,MA-109,NC,,MATH.4
867675,,3.977,0,,MA-115,NC,,MATH.4
867675,,3.977,2012,12/FA,MA-125,N,A,MATH.4
1275485,CE,3.277,0,,MA-050,NC,,MATH.3
,HON,,,,,,,
1275485,CE,3.277,0,,MA-101,NC,,MATH.3
,HON,,,,,,,
1275485,CE,3.277,2019,19/FA,MA-109,N,A,MATH.3
,HON,,,,,,,
1275485,CE,3.277,2019,20/SP,MA-125,N,B-,MATH.3
,HON,,,,,,,
1328134,CS,4,0,,MA-050,NC,,MATH.4
1328134,CS,4,0,,MA-101,NC,,MATH.4
1328134,CS,4,0,,MA-109,NC,,MATH.4
1328134,CS,4,0,,MA-115,NC,,MATH.4
1328134,CS,4,2021,21/FA,MA-125,N,A,MATH.4
839990,,3.806,0,,MA-050,NC,,MATH.4
839990,,3.806,0,,MA-101,NC,,MATH.4
839990,,3.806,0,,MA-109,NC,,MATH.4
839990,,3.806,0,,MA-115,NC,,MATH.4
839990,,3.806,2011,11/FA,MA-125,N,A,MATH.4
1164308,CS,3.56,0,,MA-050,NC,,MATH.4
1164308,CS,3.56,0,,MA-101,NC,,MATH.4
1164308,CS,3.56,0,,MA-109,NC,,MATH.4
1164308,CS,3.56,0,,MA-115,NC,,MATH.4
1164308,CS,3.56,2020,20/FA,MA-125,D,W,MATH.4
1164308,CS,3.56,2021,21/FA,MA-125,N,C-,MATH.4
1111954,,3.767,0,,MA-050,NC,,MATH.4
1111954,,3.767,0,,MA-101,NC,,MATH.4
1111954,,3.767,0,,MA-109,NC,,MATH.4
1111954,,3.767,0,,MA-115,NC,,MATH.4
1111954,,3.767,2017,17/FA,MA-125,N,A-,MATH.4
